Age,CommuteDistance,EnglishEducation,EnglishOccupation,Gender,GeographyKey,HouseOwnerFlag,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,Region,TotalChildren,YearlyIncome,,,,,,,,,,,,,,,
59,0-1 Miles,High School,Professional,M,261,0,S,3,4,Europe,2,160000,,,,,,,,,,,,,,,
61,10+ Miles,Partial College,Professional,F,265,1,M,1,2,Europe,4,80000,,,,,,,,,,,,,,,
61,10+ Miles,Partial College,Professional,M,162,1,M,1,2,Europe,4,80000,,,,,,,,,,,,,,,
71,10+ Miles,High School,Professional,M,215,1,M,2,1,Europe,5,70000,,,,,,,,,,,,,,,
71,10+ Miles,High School,Professional,M,204,1,S,2,1,Europe,5,70000,,,,,,,,,,,,,,,
71,10+ Miles,Partial College,Professional,F,127,1,S,2,0,Europe,5,90000,,,,,,,,,,,,,,,
70,2-5 Miles,Partial College,Professional,F,147,0,S,2,0,Europe,5,90000,,,,,,,,,,,,,,,
69,2-5 Miles,High School,Professional,M,163,0,M,3,1,Europe,5,70000,,,,,,,,,,,,,,,
69,10+ Miles,Partial College,Professional,M,128,0,S,2,0,Europe,5,80000,,,,,,,,,,,,,,,
69,10+ Miles,Partial College,Professional,M,166,0,S,2,0,Europe,5,80000,,,,,,,,,,,,,,,
70,5-10 Miles,Bachelors,Management,F,241,1,M,4,4,Europe,3,110000,,,,,,,,,,,,,,,
70,5-10 Miles,Partial College,Professional,F,261,1,M,4,4,Europe,4,130000,,,,,,,,,,,,,,,
70,0-1 Miles,Partial College,Professional,F,262,0,S,4,4,Europe,4,130000,,,,,,,,,,,,,,,
70,0-1 Miles,Graduate Degree,Management,F,275,0,S,4,4,Europe,3,150000,,,,,,,,,,,,,,,
61,2-5 Miles,High School,Professional,M,224,0,M,2,1,Europe,3,90000,,,,,,,,,,,,,,,
62,10+ Miles,Partial College,Professional,M,279,1,S,1,2,Europe,4,80000,,,,,,,,,,,,,,,
62,10+ Miles,Partial College,Professional,M,121,1,M,2,2,Europe,4,80000,,,,,,,,,,,,,,,
62,2-5 Miles,Partial College,Professional,F,120,0,M,1,2,Europe,4,90000,,,,,,,,,,,,,,,
61,0-1 Miles,Partial College,Professional,M,151,0,S,4,4,Europe,3,130000,,,,,,,,,,,,,,,
62,10+ Miles,Bachelors,Management,F,184,1,M,3,4,Europe,3,100000,,,,,,,,,,,,,,,
63,10+ Miles,High School,Professional,F,190,1,S,2,1,Europe,4,80000,,,,,,,,,,,,,,,
63,10+ Miles,Bachelors,Management,M,229,1,M,3,5,Europe,4,120000,,,,,,,,,,,,,,,
62,0-1 Miles,High School,Professional,M,251,1,M,3,5,Europe,4,130000,,,,,,,,,,,,,,,
64,10+ Miles,High School,Professional,M,147,1,S,2,1,Europe,4,90000,,,,,,,,,,,,,,,
65,5-10 Miles,High School,Management,F,189,1,M,3,1,Europe,4,90000,,,,,,,,,,,,,,,
65,10+ Miles,Partial College,Management,F,141,1,M,4,4,Europe,3,100000,,,,,,,,,,,,,,,
65,10+ Miles,High School,Management,M,233,1,M,2,5,Europe,4,110000,,,,,,,,,,,,,,,
65,10+ Miles,High School,Management,F,215,1,M,3,1,Europe,5,80000,,,,,,,,,,,,,,,
66,5-10 Miles,High School,Management,M,165,0,M,3,1,Europe,4,90000,,,,,,,,,,,,,,,
65,5-10 Miles,High School,Management,M,154,0,M,3,1,Europe,4,90000,,,,,,,,,,,,,,,
67,10+ Miles,Partial High School,Skilled Manual,F,214,1,M,3,1,Europe,5,70000,,,,,,,,,,,,,,,
67,10+ Miles,High School,Management,M,222,1,M,4,1,Europe,5,80000,,,,,,,,,,,,,,,
66,10+ Miles,Partial High School,Skilled Manual,F,175,1,M,4,1,Europe,4,90000,,,,,,,,,,,,,,,
67,10+ Miles,Partial High School,Professional,M,273,1,M,4,5,Europe,5,160000,,,,,,,,,,,,,,,
68,10+ Miles,Partial High School,Professional,M,268,1,M,4,5,Europe,5,130000,,,,,,,,,,,,,,,
40,10+ Miles,Bachelors,Professional,F,35,1,M,4,0,Pacific,0,60000,,,,,,,,,,,,,,,
39,2-5 Miles,Bachelors,Professional,F,32,0,S,4,0,Pacific,0,60000,,,,,,,,,,,,,,,
39,5-10 Miles,Bachelors,Professional,F,27,0,S,2,0,Pacific,0,70000,,,,,,,,,,,,,,,
39,10+ Miles,Bachelors,Professional,M,23,1,M,3,0,Pacific,0,80000,,,,,,,,,,,,,,,
41,10+ Miles,Bachelors,Professional,F,28,0,S,3,0,Pacific,0,70000,,,,,,,,,,,,,,,
40,10+ Miles,Bachelors,Professional,M,18,1,M,2,0,Pacific,0,90000,,,,,,,,,,,,,,,
39,10+ Miles,Bachelors,Professional,F,32,1,M,2,0,Pacific,0,90000,,,,,,,,,,,,,,,
41,10+ Miles,Bachelors,Professional,F,33,1,S,4,0,Pacific,0,70000,,,,,,,,,,,,,,,
40,10+ Miles,Bachelors,Professional,M,34,0,S,4,0,Pacific,0,70000,,,,,,,,,,,,,,,
40,10+ Miles,Partial High School,Professional,M,15,0,S,4,0,Pacific,0,70000,,,,,,,,,,,,,,,
40,10+ Miles,Bachelors,Professional,F,26,0,S,3,0,Pacific,0,80000,,,,,,,,,,,,,,,
41,10+ Miles,Bachelors,Professional,M,34,1,S,3,0,Pacific,0,80000,,,,,,,,,,,,,,,
42,10+ Miles,High School,Management,F,33,0,M,2,5,Pacific,0,100000,,,,,,,,,,,,,,,
42,10+ Miles,Partial College,Management,M,12,0,M,3,5,Pacific,0,110000,,,,,,,,,,,,,,,
42,10+ Miles,Partial College,Management,M,26,1,M,3,5,Pacific,0,110000,,,,,,,,,,,,,,,
42,10+ Miles,Partial College,Management,M,27,1,M,3,5,Pacific,0,110000,,,,,,,,,,,,,,,
43,10+ Miles,High School,Management,F,20,1,M,3,5,Pacific,0,100000,,,,,,,,,,,,,,,
43,10+ Miles,High School,Management,F,29,1,M,3,5,Pacific,0,100000,,,,,,,,,,,,,,,
44,10+ Miles,Bachelors,Professional,F,7,1,M,4,0,Pacific,0,80000,,,,,,,,,,,,,,,
44,10+ Miles,Bachelors,Professional,M,2,1,S,3,0,Pacific,0,90000,,,,,,,,,,,,,,,
43,10+ Miles,Bachelors,Professional,M,18,1,M,3,0,Pacific,0,90000,,,,,,,,,,,,,,,
43,10+ Miles,Partial High School,Professional,F,30,1,M,4,5,Pacific,0,120000,,,,,,,,,,,,,,,
42,10+ Miles,Partial High School,Professional,M,17,1,M,4,5,Pacific,0,120000,,,,,,,,,,,,,,,
43,10+ Miles,Partial High School,Professional,F,39,1,M,4,5,Pacific,0,150000,,,,,,,,,,,,,,,
44,10+ Miles,High School,Management,F,9,1,M,3,5,Pacific,0,100000,,,,,,,,,,,,,,,
43,10+ Miles,High School,Management,F,34,1,M,3,5,Pacific,0,100000,,,,,,,,,,,,,,,
44,10+ Miles,High School,Management,M,13,1,M,3,5,Pacific,0,100000,,,,,,,,,,,,,,,
43,10+ Miles,High School,Management,F,11,0,M,4,5,Pacific,0,100000,,,,,,,,,,,,,,,
45,10+ Miles,Partial High School,Professional,F,6,1,M,4,5,Pacific,0,100000,,,,,,,,,,,,,,,
45,10+ Miles,High School,Management,M,31,1,M,4,5,Pacific,0,110000,,,,,,,,,,,,,,,
45,10+ Miles,High School,Management,M,36,0,M,4,5,Pacific,5,130000,,,,,,,,,,,,,,,
44,10+ Miles,Partial High School,Professional,M,35,1,M,4,5,Pacific,0,110000,,,,,,,,,,,,,,,
44,10+ Miles,Partial High School,Management,F,19,1,M,4,5,Pacific,0,110000,,,,,,,,,,,,,,,
50,0-1 Miles,Partial College,Professional,M,543,1,M,3,5,North America,5,90000,,,,,,,,,,,,,,,
55,2-5 Miles,Partial College,Skilled Manual,M,648,1,M,1,0,North America,1,60000,,,,,,,,,,,,,,,
54,2-5 Miles,Partial College,Skilled Manual,F,298,1,M,1,0,North America,1,60000,,,,,,,,,,,,,,,
56,2-5 Miles,Partial College,Skilled Manual,F,54,1,M,1,0,North America,1,60000,,,,,,,,,,,,,,,
56,2-5 Miles,Graduate Degree,Professional,M,632,1,S,1,0,North America,1,70000,,,,,,,,,,,,,,,
56,10+ Miles,Graduate Degree,Professional,F,329,1,M,3,5,North America,5,70000,,,,,,,,,,,,,,,
56,10+ Miles,Graduate Degree,Professional,M,638,1,M,3,5,North America,5,70000,,,,,,,,,,,,,,,
57,2-5 Miles,Partial College,Skilled Manual,F,348,1,M,1,0,North America,1,80000,,,,,,,,,,,,,,,
56,2-5 Miles,Partial College,Skilled Manual,F,612,1,M,1,0,North America,1,80000,,,,,,,,,,,,,,,
56,0-1 Miles,Bachelors,Professional,M,631,0,S,0,2,North America,3,60000,,,,,,,,,,,,,,,
57,0-1 Miles,Bachelors,Professional,M,352,0,S,1,2,North America,3,60000,,,,,,,,,,,,,,,
57,0-1 Miles,Bachelors,Professional,F,641,1,M,1,0,North America,1,60000,,,,,,,,,,,,,,,
57,2-5 Miles,Bachelors,Professional,F,539,1,S,1,0,North America,1,60000,,,,,,,,,,,,,,,
57,0-1 Miles,Graduate Degree,Professional,M,536,1,M,1,4,North America,5,70000,,,,,,,,,,,,,,,
56,2-5 Miles,Graduate Degree,Professional,M,611,1,M,2,4,North America,5,70000,,,,,,,,,,,,,,,
56,0-1 Miles,Graduate Degree,Professional,M,314,1,M,0,4,North America,5,80000,,,,,,,,,,,,,,,
85,2-5 Miles,Graduate Degree,Management,M,627,1,S,1,0,North America,1,50000,,,,,,,,,,,,,,,
45,0-1 Miles,Graduate Degree,Management,F,11,1,M,0,0,Pacific,1,90000,,,,,,,,,,,,,,,
45,0-1 Miles,Bachelors,Professional,F,13,1,M,0,0,Pacific,2,90000,,,,,,,,,,,,,,,
47,0-1 Miles,Bachelors,Professional,F,4,1,M,1,2,Pacific,2,60000,,,,,,,,,,,,,,,
46,2-5 Miles,Bachelors,Professional,F,14,1,M,1,2,Pacific,2,60000,,,,,,,,,,,,,,,
47,0-1 Miles,Bachelors,Professional,M,25,0,S,1,2,Pacific,2,60000,,,,,,,,,,,,,,,
45,0-1 Miles,Graduate Degree,Management,F,33,1,M,1,4,Pacific,4,80000,,,,,,,,,,,,,,,
47,0-1 Miles,Bachelors,Professional,M,17,0,S,1,2,Pacific,2,60000,,,,,,,,,,,,,,,
47,2-5 Miles,Bachelors,Professional,M,2,1,S,1,2,Pacific,2,60000,,,,,,,,,,,,,,,
47,2-5 Miles,Bachelors,Professional,M,10,1,M,1,2,Pacific,2,60000,,,,,,,,,,,,,,,
48,2-5 Miles,Bachelors,Professional,M,33,1,M,1,2,Pacific,2,60000,,,,,,,,,,,,,,,
48,10+ Miles,Bachelors,Professional,M,24,0,M,3,5,Pacific,5,70000,,,,,,,,,,,,,,,
45,0-1 Miles,Graduate Degree,Management,M,13,0,S,2,0,Pacific,1,120000,,,,,,,,,,,,,,,
48,10+ Miles,Bachelors,Professional,F,31,1,M,4,5,Pacific,5,70000,,,,,,,,,,,,,,,
48,0-1 Miles,Graduate Degree,Management,F,24,1,S,2,5,Pacific,5,80000,,,,,,,,,,,,,,,
49,0-1 Miles,Graduate Degree,Management,M,26,1,S,3,5,Pacific,5,80000,,,,,,,,,,,,,,,
49,0-1 Miles,Graduate Degree,Management,F,19,1,S,3,5,Pacific,5,80000,,,,,,,,,,,,,,,
48,2-5 Miles,Bachelors,Professional,F,40,1,M,0,0,Pacific,0,90000,,,,,,,,,,,,,,,
49,2-5 Miles,Bachelors,Professional,F,23,1,M,0,0,Pacific,0,90000,,,,,,,,,,,,,,,
49,2-5 Miles,Bachelors,Professional,M,17,1,M,0,0,Pacific,0,90000,,,,,,,,,,,,,,,
49,0-1 Miles,Bachelors,Professional,F,36,0,S,1,3,Pacific,3,60000,,,,,,,,,,,,,,,
47,5-10 Miles,Bachelors,Professional,M,8,0,S,1,0,Pacific,0,70000,,,,,,,,,,,,,,,
47,5-10 Miles,Bachelors,Professional,M,36,0,S,1,0,Pacific,0,70000,,,,,,,,,,,,,,,
50,5-10 Miles,Bachelors,Professional,F,34,1,S,1,0,Pacific,0,70000,,,,,,,,,,,,,,,
50,5-10 Miles,Bachelors,Professional,M,34,0,S,1,0,Pacific,0,70000,,,,,,,,,,,,,,,
51,5-10 Miles,Bachelors,Professional,M,12,1,S,1,0,Pacific,0,60000,,,,,,,,,,,,,,,
51,5-10 Miles,Bachelors,Professional,F,16,1,S,1,0,Pacific,0,60000,,,,,,,,,,,,,,,
50,0-1 Miles,Bachelors,Professional,M,3,1,M,2,3,Pacific,3,60000,,,,,,,,,,,,,,,
51,5-10 Miles,Bachelors,Professional,F,23,1,S,2,2,Pacific,3,60000,,,,,,,,,,,,,,,
52,5-10 Miles,Bachelors,Professional,M,7,1,M,2,2,Pacific,3,60000,,,,,,,,,,,,,,,
52,0-1 Miles,Bachelors,Professional,M,39,0,S,2,2,Pacific,3,60000,,,,,,,,,,,,,,,
47,0-1 Miles,Bachelors,Professional,M,8,1,M,0,3,Pacific,3,90000,,,,,,,,,,,,,,,
53,0-1 Miles,Bachelors,Professional,F,33,1,M,1,0,Pacific,1,60000,,,,,,,,,,,,,,,
53,5-10 Miles,Bachelors,Professional,F,38,1,S,1,0,Pacific,1,60000,,,,,,,,,,,,,,,
54,0-1 Miles,Partial College,Skilled Manual,M,37,1,M,1,0,Pacific,1,60000,,,,,,,,,,,,,,,
48,5-10 Miles,Bachelors,Professional,F,36,0,S,1,0,Pacific,0,100000,,,,,,,,,,,,,,,
49,0-1 Miles,Graduate Degree,Management,F,26,0,S,2,0,Pacific,0,110000,,,,,,,,,,,,,,,
49,1-2 Miles,Graduate Degree,Management,F,17,0,S,3,0,Pacific,0,110000,,,,,,,,,,,,,,,
49,1-2 Miles,Graduate Degree,Management,F,19,0,S,3,0,Pacific,0,110000,,,,,,,,,,,,,,,
54,0-1 Miles,Partial College,Skilled Manual,F,16,1,M,1,0,Pacific,1,60000,,,,,,,,,,,,,,,
54,5-10 Miles,Partial College,Skilled Manual,M,5,1,M,1,0,Pacific,1,60000,,,,,,,,,,,,,,,
50,5-10 Miles,Bachelors,Professional,F,21,0,S,1,0,Pacific,0,70000,,,,,,,,,,,,,,,
49,0-1 Miles,Bachelors,Professional,F,6,1,M,4,5,Pacific,5,80000,,,,,,,,,,,,,,,
51,5-10 Miles,Bachelors,Professional,F,2,0,S,1,0,Pacific,0,70000,,,,,,,,,,,,,,,
50,0-1 Miles,Bachelors,Professional,M,3,0,S,1,0,Pacific,0,70000,,,,,,,,,,,,,,,
51,0-1 Miles,Bachelors,Professional,F,24,0,M,1,0,Pacific,0,70000,,,,,,,,,,,,,,,
51,5-10 Miles,Bachelors,Professional,M,16,0,S,1,0,Pacific,0,70000,,,,,,,,,,,,,,,
56,10+ Miles,Bachelors,Professional,M,32,1,M,1,0,Pacific,5,100000,,,,,,,,,,,,,,,
55,10+ Miles,Bachelors,Professional,F,33,1,M,1,0,Pacific,4,100000,,,,,,,,,,,,,,,
51,0-1 Miles,Bachelors,Professional,F,20,0,M,1,0,Pacific,0,70000,,,,,,,,,,,,,,,
52,5-10 Miles,Bachelors,Professional,F,21,1,S,1,0,Pacific,0,70000,,,,,,,,,,,,,,,
52,5-10 Miles,Bachelors,Professional,F,28,0,S,1,0,Pacific,0,70000,,,,,,,,,,,,,,,
52,0-1 Miles,Bachelors,Professional,F,40,0,S,2,0,Pacific,0,70000,,,,,,,,,,,,,,,
52,0-1 Miles,Partial College,Skilled Manual,F,2,1,M,1,0,Pacific,1,60000,,,,,,,,,,,,,,,
53,0-1 Miles,Bachelors,Professional,F,9,1,M,2,4,Pacific,5,70000,,,,,,,,,,,,,,,
53,0-1 Miles,Partial College,Skilled Manual,M,38,0,M,2,4,Pacific,5,70000,,,,,,,,,,,,,,,
57,2-5 Miles,Bachelors,Professional,M,4,1,S,1,0,Pacific,2,90000,,,,,,,,,,,,,,,
58,5-10 Miles,Partial College,Skilled Manual,F,40,1,S,1,0,Pacific,1,70000,,,,,,,,,,,,,,,
58,0-1 Miles,Partial College,Skilled Manual,M,34,0,M,1,0,Pacific,1,70000,,,,,,,,,,,,,,,
39,5-10 Miles,High School,Skilled Manual,M,298,1,M,2,0,North America,0,30000,,,,,,,,,,,,,,,
39,0-1 Miles,High School,Skilled Manual,M,312,0,S,2,0,North America,0,30000,,,,,,,,,,,,,,,
40,5-10 Miles,High School,Skilled Manual,M,70,1,S,1,0,North America,0,40000,,,,,,,,,,,,,,,
39,5-10 Miles,High School,Skilled Manual,F,62,1,M,2,0,North America,0,40000,,,,,,,,,,,,,,,
38,0-1 Miles,High School,Skilled Manual,M,536,0,S,2,0,North America,0,40000,,,,,,,,,,,,,,,
35,5-10 Miles,High School,Skilled Manual,F,536,1,S,2,0,North America,0,30000,,,,,,,,,,,,,,,
34,0-1 Miles,High School,Skilled Manual,M,609,0,S,2,0,North America,0,30000,,,,,,,,,,,,,,,
37,5-10 Miles,Partial High School,Clerical,M,616,0,S,2,0,North America,0,30000,,,,,,,,,,,,,,,
36,0-1 Miles,Partial High School,Clerical,M,648,0,S,2,0,North America,0,30000,,,,,,,,,,,,,,,
36,5-10 Miles,High School,Skilled Manual,M,347,1,S,2,0,North America,0,40000,,,,,,,,,,,,,,,
37,5-10 Miles,High School,Skilled Manual,M,60,1,M,2,0,North America,0,40000,,,,,,,,,,,,,,,
77,0-1 Miles,Partial College,Clerical,M,20,0,M,2,0,Pacific,2,30000,,,,,,,,,,,,,,,
37,5-10 Miles,Partial High School,Clerical,F,53,0,S,2,0,North America,0,30000,,,,,,,,,,,,,,,
37,5-10 Miles,Partial High School,Clerical,F,50,0,S,2,0,North America,0,30000,,,,,,,,,,,,,,,
35,5-10 Miles,High School,Skilled Manual,F,607,1,M,2,0,North America,0,40000,,,,,,,,,,,,,,,
76,5-10 Miles,Bachelors,Management,F,14,1,S,2,0,Pacific,2,40000,,,,,,,,,,,,,,,
74,5-10 Miles,Bachelors,Management,M,34,1,M,2,0,Pacific,2,40000,,,,,,,,,,,,,,,
73,5-10 Miles,Graduate Degree,Management,M,30,1,M,1,0,Pacific,2,50000,,,,,,,,,,,,,,,
72,0-1 Miles,Graduate Degree,Management,M,38,1,M,1,0,Pacific,2,60000,,,,,,,,,,,,,,,
72,5-10 Miles,Graduate Degree,Management,M,39,1,M,1,0,Pacific,2,60000,,,,,,,,,,,,,,,
71,5-10 Miles,High School,Skilled Manual,M,22,1,M,2,0,Pacific,5,10000,,,,,,,,,,,,,,,
38,1-2 Miles,High School,Skilled Manual,F,542,0,S,2,0,North America,0,40000,,,,,,,,,,,,,,,
39,5-10 Miles,High School,Skilled Manual,M,631,1,M,2,0,North America,0,40000,,,,,,,,,,,,,,,
39,5-10 Miles,Partial College,Skilled Manual,F,383,1,M,1,0,North America,0,60000,,,,,,,,,,,,,,,
40,5-10 Miles,High School,Skilled Manual,F,637,1,M,2,0,North America,0,40000,,,,,,,,,,,,,,,
40,5-10 Miles,High School,Skilled Manual,M,60,1,M,2,0,North America,0,40000,,,,,,,,,,,,,,,
42,5-10 Miles,Partial College,Skilled Manual,M,609,1,M,1,0,North America,0,60000,,,,,,,,,,,,,,,
43,1-2 Miles,Bachelors,Management,M,631,1,M,1,0,North America,0,80000,,,,,,,,,,,,,,,
46,1-2 Miles,Bachelors,Management,M,329,1,M,1,0,North America,0,80000,,,,,,,,,,,,,,,
47,0-1 Miles,Bachelors,Management,M,334,0,M,1,0,North America,0,80000,,,,,,,,,,,,,,,
47,0-1 Miles,Bachelors,Management,M,623,0,M,1,0,North America,0,80000,,,,,,,,,,,,,,,
46,1-2 Miles,Bachelors,Management,M,322,1,M,0,4,North America,4,90000,,,,,,,,,,,,,,,
51,0-1 Miles,Bachelors,Management,F,545,1,M,0,3,North America,4,80000,,,,,,,,,,,,,,,
47,0-1 Miles,Partial College,Skilled Manual,F,609,0,S,3,4,North America,4,90000,,,,,,,,,,,,,,,
36,5-10 Miles,Partial College,Skilled Manual,M,336,1,S,1,0,North America,0,30000,,,,,,,,,,,,,,,
71,5-10 Miles,Partial College,Clerical,M,19,0,M,2,0,Pacific,2,30000,,,,,,,,,,,,,,,
37,5-10 Miles,High School,Skilled Manual,F,49,1,S,2,0,North America,0,40000,,,,,,,,,,,,,,,
37,1-2 Miles,High School,Skilled Manual,F,52,0,M,2,0,North America,0,40000,,,,,,,,,,,,,,,
37,1-2 Miles,High School,Skilled Manual,M,53,0,M,2,0,North America,0,40000,,,,,,,,,,,,,,,
36,5-10 Miles,Partial High School,Clerical,M,68,1,S,2,0,North America,0,40000,,,,,,,,,,,,,,,
68,1-2 Miles,Partial High School,Clerical,F,8,1,M,2,1,Pacific,2,10000,,,,,,,,,,,,,,,
36,1-2 Miles,Partial College,Skilled Manual,F,612,0,S,1,0,North America,0,40000,,,,,,,,,,,,,,,
37,1-2 Miles,Partial College,Skilled Manual,F,542,0,S,1,0,North America,0,40000,,,,,,,,,,,,,,,
37,5-10 Miles,Partial College,Skilled Manual,M,543,1,M,1,0,North America,0,40000,,,,,,,,,,,,,,,
37,1-2 Miles,Partial College,Skilled Manual,F,547,0,S,1,0,North America,0,40000,,,,,,,,,,,,,,,
37,5-10 Miles,Partial College,Skilled Manual,M,299,1,S,1,0,North America,0,40000,,,,,,,,,,,,,,,
69,5-10 Miles,High School,Skilled Manual,F,23,1,M,2,0,Pacific,4,20000,,,,,,,,,,,,,,,
44,1-2 Miles,Graduate Degree,Skilled Manual,M,348,1,M,0,1,North America,1,60000,,,,,,,,,,,,,,,
44,1-2 Miles,Graduate Degree,Skilled Manual,M,536,1,M,0,1,North America,1,60000,,,,,,,,,,,,,,,
43,0-1 Miles,Graduate Degree,Skilled Manual,M,302,1,M,0,1,North America,1,60000,,,,,,,,,,,,,,,
44,1-2 Miles,Graduate Degree,Skilled Manual,F,66,1,M,0,1,North America,1,60000,,,,,,,,,,,,,,,
44,0-1 Miles,Graduate Degree,Skilled Manual,F,553,1,M,0,1,North America,1,60000,,,,,,,,,,,,,,,
43,1-2 Miles,Graduate Degree,Skilled Manual,M,53,1,M,0,1,North America,1,50000,,,,,,,,,,,,,,,
43,0-1 Miles,Graduate Degree,Skilled Manual,M,54,1,M,0,1,North America,1,50000,,,,,,,,,,,,,,,
42,2-5 Miles,Bachelors,Skilled Manual,F,612,1,M,0,1,North America,1,50000,,,,,,,,,,,,,,,
42,2-5 Miles,Graduate Degree,Skilled Manual,M,545,1,M,0,0,North America,1,60000,,,,,,,,,,,,,,,
51,2-5 Miles,Partial College,Professional,F,637,1,S,0,2,North America,5,100000,,,,,,,,,,,,,,,
51,2-5 Miles,Partial College,Professional,M,638,1,M,0,2,North America,5,100000,,,,,,,,,,,,,,,
50,2-5 Miles,Bachelors,Management,M,299,1,S,4,2,North America,3,110000,,,,,,,,,,,,,,,
51,0-1 Miles,Graduate Degree,Management,F,310,0,S,2,2,North America,2,130000,,,,,,,,,,,,,,,
51,1-2 Miles,Graduate Degree,Management,F,325,0,S,2,2,North America,2,130000,,,,,,,,,,,,,,,
51,0-1 Miles,Graduate Degree,Management,M,329,1,M,2,2,North America,2,130000,,,,,,,,,,,,,,,
50,1-2 Miles,Graduate Degree,Management,F,334,1,M,3,2,North America,2,130000,,,,,,,,,,,,,,,
51,0-1 Miles,Bachelors,Management,F,348,0,S,3,0,North America,0,150000,,,,,,,,,,,,,,,
51,0-1 Miles,Bachelors,Management,M,352,1,M,3,0,North America,1,150000,,,,,,,,,,,,,,,
59,5-10 Miles,Partial College,Professional,F,54,1,M,0,2,North America,3,70000,,,,,,,,,,,,,,,
59,2-5 Miles,Partial College,Professional,M,548,0,M,2,0,North America,3,80000,,,,,,,,,,,,,,,
58,2-5 Miles,Partial College,Professional,M,51,1,M,0,2,North America,3,80000,,,,,,,,,,,,,,,
58,2-5 Miles,Partial College,Professional,M,55,1,S,0,2,North America,3,80000,,,,,,,,,,,,,,,
81,5-10 Miles,Graduate Degree,Management,F,60,1,S,2,0,North America,2,50000,,,,,,,,,,,,,,,
81,5-10 Miles,Graduate Degree,Management,F,611,1,S,2,0,North America,2,50000,,,,,,,,,,,,,,,
80,5-10 Miles,Graduate Degree,Management,F,553,1,M,2,0,North America,2,60000,,,,,,,,,,,,,,,
81,2-5 Miles,Graduate Degree,Management,F,314,1,M,2,0,North America,4,80000,,,,,,,,,,,,,,,
81,1-2 Miles,Graduate Degree,Management,M,339,1,M,3,2,North America,1,130000,,,,,,,,,,,,,,,
52,2-5 Miles,Partial College,Professional,F,52,1,S,2,3,North America,4,80000,,,,,,,,,,,,,,,
52,2-5 Miles,Partial College,Professional,F,69,1,M,2,3,North America,4,80000,,,,,,,,,,,,,,,
52,2-5 Miles,Partial College,Professional,F,71,1,M,2,3,North America,4,80000,,,,,,,,,,,,,,,
51,0-1 Miles,Partial College,Professional,F,548,0,M,2,0,North America,0,90000,,,,,,,,,,,,,,,
52,2-5 Miles,Partial College,Professional,F,642,0,S,2,0,North America,0,90000,,,,,,,,,,,,,,,
52,0-1 Miles,Partial College,Professional,M,644,0,M,2,0,North America,0,90000,,,,,,,,,,,,,,,
52,2-5 Miles,Partial College,Professional,F,299,1,M,2,2,North America,0,100000,,,,,,,,,,,,,,,
52,2-5 Miles,Partial College,Professional,M,299,1,M,2,2,North America,0,100000,,,,,,,,,,,,,,,
51,5-10 Miles,Partial College,Professional,M,300,1,M,2,2,North America,0,100000,,,,,,,,,,,,,,,
52,1-2 Miles,Bachelors,Management,F,302,1,M,4,2,North America,4,110000,,,,,,,,,,,,,,,
52,5-10 Miles,Bachelors,Management,F,307,1,M,4,2,North America,4,110000,,,,,,,,,,,,,,,
51,1-2 Miles,Bachelors,Management,M,359,1,M,4,0,North America,2,150000,,,,,,,,,,,,,,,
52,0-1 Miles,Bachelors,Management,F,372,1,M,3,1,North America,3,150000,,,,,,,,,,,,,,,
53,5-10 Miles,Partial College,Professional,M,53,1,M,2,4,North America,5,80000,,,,,,,,,,,,,,,
53,5-10 Miles,Partial College,Professional,F,627,1,S,3,2,North America,1,100000,,,,,,,,,,,,,,,
52,5-10 Miles,Partial College,Professional,M,546,1,M,3,2,North America,1,100000,,,,,,,,,,,,,,,
53,5-10 Miles,Partial College,Professional,M,548,1,M,3,2,North America,1,100000,,,,,,,,,,,,,,,
53,1-2 Miles,Bachelors,Management,F,299,0,S,1,3,North America,1,110000,,,,,,,,,,,,,,,
52,5-10 Miles,Partial College,Professional,M,325,1,M,4,3,North America,1,120000,,,,,,,,,,,,,,,
53,0-1 Miles,Bachelors,Management,M,358,0,S,4,2,North America,1,130000,,,,,,,,,,,,,,,
54,5-10 Miles,Partial College,Professional,M,536,1,M,3,4,North America,5,80000,,,,,,,,,,,,,,,
54,5-10 Miles,Partial College,Professional,M,609,1,M,3,4,North America,5,80000,,,,,,,,,,,,,,,
53,1-2 Miles,Partial College,Professional,F,539,1,M,3,4,North America,5,80000,,,,,,,,,,,,,,,
54,1-2 Miles,High School,Professional,F,547,1,M,2,3,North America,4,90000,,,,,,,,,,,,,,,
53,5-10 Miles,Partial College,Professional,M,648,1,M,4,2,North America,3,100000,,,,,,,,,,,,,,,
54,2-5 Miles,Partial College,Professional,F,302,0,M,4,3,North America,1,110000,,,,,,,,,,,,,,,
54,0-1 Miles,Graduate Degree,Management,M,374,0,S,4,0,North America,0,170000,,,,,,,,,,,,,,,
60,1-2 Miles,High School,Professional,M,358,0,M,2,0,North America,2,60000,,,,,,,,,,,,,,,
60,1-2 Miles,High School,Professional,F,299,0,M,2,0,North America,2,60000,,,,,,,,,,,,,,,
60,5-10 Miles,High School,Professional,M,612,0,M,2,0,North America,2,60000,,,,,,,,,,,,,,,
60,1-2 Miles,Partial College,Professional,F,634,0,M,1,2,North America,3,80000,,,,,,,,,,,,,,,
